customerid,recency,frequency,monetary,log_frequency,log_monetary,_features,kmeans_cluster,hier_cluster
15708.0,41,7,3235.25,2.0794415416798357,8.082170531065747,[-0.51497377  1.11282316  1.37259101],1,1
15709.0,284,1,133.25,0.6931471805599453,4.899703733388974,[ 1.91983698 -0.95445744 -1.25501853],2,2
15712.0,9,4,871.0,1.6094379124341003,6.77078942390898,[-0.83560729  0.41194071  0.28984679],0,0
15713.0,143,2,356.7,1.0986122886681098,5.879694646264972,[ 0.50704556 -0.34981663 -0.44588724],0,0
15714.0,12,2,330.03000000000003,1.0986122886681098,5.802209005711098,[-0.8055479  -0.34981663 -0.5098634 ],0,3
15716.0,146,4,1101.1100000000001,1.6094379124341003,7.004981803243121,[0.53710495 0.41194071 0.48320816],0,0
15717.0,234,1,150.3,0.6931471805599453,5.01926462079431,[ 1.41884711 -0.95445744 -1.15630287],2,2
15719.0,33,13,5030.07,2.6390573296152584,8.523387964129368,[-0.59513215  1.94733774  1.73688299],1,1
15720.0,24,1,598.73,0.6931471805599453,6.3964795539357615,[-0.68531033 -0.95445744 -0.01920284],0,3
15721.0,12,1,471.40000000000003,0.6931471805599453,6.157826084323207,[-0.8055479  -0.95445744 -0.21624751],0,3
15722.0,36,5,1779.5700000000002,1.791759469228055,7.48468881674424,[-0.56507276  0.68382367  0.87927913],1,0
15723.0,365,1,190.7,0.6931471805599453,5.255931650051599,[ 2.73144056 -0.95445744 -0.9608983 ],2,2
15724.0,201,2,218.25,1.0986122886681098,5.390212631252292,[ 1.0881938  -0.34981663 -0.85002896],2,2
15725.0,15,1,415.25,0.6931471805599453,6.031286041294654,[-0.7754885  -0.95445744 -0.32072553],0,3
15727.0,17,7,4659.06,2.0794415416798357,8.446783602573284,[-0.75544891  1.11282316  1.67363446],1,1
15729.0,213,1,85.0,0.6931471805599453,4.454347296253507,[ 1.20843137 -0.95445744 -1.62272789],2,2
15730.0,66,3,1120.88,1.3862943611198906,7.022761128491225,[-0.26447884  0.07918286  0.49788769],0,0
15732.0,212,2,294.12,1.0986122886681098,5.68738205328842,[ 1.19841157 -0.34981663 -0.60467049],2,2
15733.0,283,1,162.3,0.6931471805599453,5.095588999976419,[ 1.90981718 -0.95445744 -1.09328551],2,2
15734.0,115,2,613.0,1.0986122886681098,6.419994928147142,[ 2.26491230e-01 -3.49816627e-01  2.12675263e-04],0,0
15737.0,15,8,1188.1200000000001,2.1972245773362196,7.080968816745364,[-0.7754885   1.28846449  0.54594698],1,0
15738.0,19,16,4420.02,2.833213344056216,8.39412571767939,[-0.73540931  2.23686858  1.63015738],1,1
15739.0,66,1,236.24,0.6931471805599453,5.469072286970526,[-0.26447884 -0.95445744 -0.78491835],0,3
15740.0,49,1,154.88,0.6931471805599453,5.049086480470509,[-0.43481539 -0.95445744 -1.1316804 ],0,3
15743.0,16,4,775.96,1.6094379124341003,6.655388868991024,[-0.76546871  0.41194071  0.19456611],0,0
15744.0,78,1,34.8,0.6931471805599453,3.5779478934066544,[-0.14424127 -0.95445744 -2.34632867],0,3
15745.0,19,4,1094.59,1.6094379124341003,6.999048309928502,[-0.73540931  0.41194071  0.47830916],1,0
15746.0,134,1,196.88,0.6931471805599453,5.287660786359508,[ 0.41686738 -0.95445744 -0.93470108],0,3
15747.0,13,3,946.64,1.3862943611198906,6.85397468329749,[-0.7955281   0.07918286  0.35852886],0,0
15748.0,40,1,144.36,0.6931471805599453,4.979213424087916,[-0.52499357 -0.95445744 -1.18937121],0,3
15750.0,3,8,2463.05,2.1972245773362196,7.809561616655318,[-0.89572607  1.28846449  1.14751096],1,1
15752.0,40,7,2626.6,2.0794415416798357,7.873826161018318,[-0.52499357  1.11282316  1.2005711 ],1,1
15753.0,305,1,79.2,0.6931471805599453,4.384523514872469,[ 2.13025272 -0.95445744 -1.68037803],2,2
15754.0,51,3,458.57,1.3862943611198906,6.130291269692714,[-0.4147758   0.07918286 -0.23898168],0,0
15755.0,10,6,2364.25,1.9459101490553132,7.768639003584553,[-0.82558749  0.91369744  1.11372313],1,1
15756.0,61,4,528.01,1.6094379124341003,6.271007335271311,[-0.31457783  0.41194071 -0.1227992 ],0,0
15757.0,66,2,714.42,1.0986122886681098,6.572869782822179,[-0.26447884 -0.34981663  0.12643408],0,0
15758.0,25,1,205.25,0.6931471805599453,5.32908902521479,[-0.67529053 -0.95445744 -0.90049578],0,3
15759.0,218,3,253.04,1.3862943611198906,5.537491734934774,[ 1.25853036  0.07918286 -0.7284277 ],2,2
15762.0,65,2,583.75,1.0986122886681098,6.371184405464288,[-0.27449864 -0.34981663 -0.04008782],0,0
15763.0,32,2,1086.92,1.0986122886681098,6.992022895300703,[-0.60515195 -0.34981663  0.47250861],0,0
15764.0,88,6,3001.38,1.9459101490553132,8.007160586461028,[-0.0440433   0.91369744  1.31065891],1,1
15766.0,64,1,315.06,0.6931471805599453,5.755932068980957,[-0.28451843 -0.95445744 -0.54807204],0,3
15768.0,116,3,371.83,1.3862943611198906,5.921122551676734,[ 0.23651103  0.07918286 -0.41168222],0,0
15769.0,65,3,421.84000000000003,1.3862943611198906,6.046993856900462,[-0.27449864  0.07918286 -0.30775634],0,0
15773.0,6,1,147.52,0.6931471805599453,5.00071962930888,[-0.86566668 -0.95445744 -1.17161458],0,3
15774.0,69,1,270.8,0.6931471805599453,5.605066501717044,[-0.23441945 -0.95445744 -0.67263447],0,3
15775.0,245,1,104.9,0.6931471805599453,4.662495252607361,[ 1.52906488 -0.95445744 -1.45087015],2,2
15776.0,133,1,241.62,0.6931471805599453,5.491496433342773,[ 0.40684758 -0.95445744 -0.76640381],0,3
15777.0,241,2,435.11,1.0986122886681098,6.077894505106343,[ 1.48898569 -0.34981663 -0.28224317],2,2
15780.0,184,3,475.28000000000003,1.3862943611198906,6.166005916582974,[ 0.91785725  0.07918286 -0.20949382],2,0
15781.0,25,3,345.46,1.3862943611198906,5.847767371850795,[-0.67529053  0.07918286 -0.47224805],0,0
15782.0,10,3,1485.18,1.3862943611198906,7.303964348493809,[-0.82558749  0.07918286  0.73006365],1,0
15783.0,11,1,246.3,0.6931471805599453,5.510602174527371,[-0.81556769 -0.95445744 -0.75062912],0,3
15785.0,33,5,2051.77,1.791759469228055,7.626945379569081,[-0.59513215  0.68382367  0.99673353],1,0
15786.0,46,3,4919.0,1.3862943611198906,8.501063809486354,[-0.46487479  0.07918286  1.71845101],1,0
15787.0,26,3,933.26,1.3862943611198906,6.839754772081388,[-0.66527073  0.07918286  0.34678816],0,0
15789.0,358,1,351.3,0.6931471805599453,5.864483085347192,[ 2.66130198 -0.95445744 -0.4584467 ],2,2
15790.0,10,1,218.75,0.6931471805599453,5.392490536565286,[-0.82558749 -0.95445744 -0.84814821],0,3
15791.0,44,2,1612.69,1.0986122886681098,7.386278760989393,[-0.48491438 -0.34981663  0.79802669],0,0
15793.0,15,3,602.09,1.3862943611198906,6.402066439321299,[-0.7754885   0.07918286 -0.01459001],0,0
15795.0,150,1,610.01,0.6931471805599453,6.415113325649775,[ 0.57718414 -0.95445744 -0.00381783],0,0
15796.0,1,8,2708.61,2.1972245773362196,7.904559992078387,[-0.91576567  1.28846449  1.22594654],1,1
15797.0,319,1,15.0,0.6931471805599453,2.772588722239781,[ 2.27052989 -0.95445744 -3.01127494],2,2
15799.0,76,3,884.14,1.3862943611198906,6.785745824587275,[-0.16428087  0.07918286  0.30219557],0,0
15800.0,107,2,696.89,1.0986122886681098,6.548061497220062,[ 0.14633285 -0.34981663  0.10595107],0,0
15801.0,46,3,1063.95,1.3862943611198906,6.97068312868461,[-0.46487479  0.07918286  0.4548894 ],0,0
15803.0,51,1,321.18,0.6931471805599453,5.775110395569819,[-0.4147758  -0.95445744 -0.53223742],0,3
15804.0,1,13,3956.39,2.6390573296152584,8.283339996043539,[-0.91576567  1.94733774  1.53868694],1,1
15805.0,23,17,5284.18,2.8903717578961645,8.57266195638093,[-0.69533012  2.32210479  1.77756615],1,1
15806.0,46,3,563.78,1.3862943611198906,6.336436274787184,[-0.46487479  0.07918286 -0.06877768],0,0
15807.0,50,3,903.9,1.3862943611198906,6.807824440357088,[-0.4247956   0.07918286  0.32042482],0,0
15808.0,306,4,3651.27,1.6094379124341003,8.20310417107402,[2.14027252 0.41194071 1.47244009],2,0
15809.0,36,5,515.77,1.791759469228055,6.247597901247849,[-0.56507276  0.68382367 -0.14212725],0,0
15810.0,79,4,1391.98,1.6094379124341003,7.239200616174941,[-0.13422147  0.41194071  0.67659135],1,0
15811.0,22,6,2218.62,1.9459101490553132,7.705091289043697,[-0.70534992  0.91369744  1.06125484],1,1
15812.0,107,3,478.58,1.3862943611198906,6.172910720865983,[ 0.14633285  0.07918286 -0.20379285],0,0
15813.0,208,2,1030.9099999999999,1.0986122886681098,6.93916673293623,[ 1.15833238 -0.34981663  0.42886783],2,0
15814.0,17,4,1686.73,1.6094379124341003,7.4311397097554845,[-0.75544891  0.41194071  0.83506622],1,0
15815.0,64,5,1280.02,1.791759469228055,7.155411914577353,[-0.28451843  0.68382367  0.60741106],1,0
15819.0,49,4,1905.45,1.6094379124341003,7.552998152884997,[-0.43481539  0.41194071  0.93567886],1,0
15820.0,320,1,206.98,0.6931471805599453,5.337441921232086,[ 2.28054968 -0.95445744 -0.8935992 ],2,2
15821.0,44,2,570.96,1.0986122886681098,6.349069058864647,[-0.48491438 -0.34981663 -0.0583474 ],0,3
15822.0,3,2,885.47,1.0986122886681098,6.787247283994098,[-0.89572607 -0.34981663  0.30343526],0,0
15823.0,372,1,15.0,0.6931471805599453,2.772588722239781,[ 2.80157914 -0.95445744 -3.01127494],2,2
15825.0,172,1,282.94,0.6931471805599453,5.648762948235428,[ 0.79761968 -0.95445744 -0.63655642],2,2
15826.0,56,3,1550.27,1.3862943611198906,7.34682922926407,[-0.36467681  0.07918286  0.76545511],0,0
15827.0,73,14,1836.0900000000001,2.70805020110221,7.515938076938256,[-0.19434026  2.05022183  0.90508014],1,1
15829.0,99,2,636.14,1.0986122886681098,6.456989411643809,[ 0.06617447 -0.34981663  0.03075724],0,0
15830.0,38,1,576.0,0.6931471805599453,6.3578422665081,[-0.54503316 -0.95445744 -0.05110378],0,3
15831.0,58,3,794.64,1.3862943611198906,6.67914682223686,[-0.34463722  0.07918286  0.21418191],0,0
15832.0,254,1,836.79,0.6931471805599453,6.7307674724187825,[ 1.61924306 -0.95445744  0.2568026 ],2,2
15834.0,70,3,1975.15,1.3862943611198906,7.588905786357898,[-0.22439965  0.07918286  0.96532607],1,0
15835.0,44,4,954.09,1.6094379124341003,6.861805576878038,[-0.48491438  0.41194071  0.36499445],0,0
15836.0,50,1,137.37,0.6931471805599453,4.929931256681293,[-0.4247956  -0.95445744 -1.23006112],0,3
15837.0,65,1,391.98,0.6931471805599453,5.97375871998905,[-0.27449864 -0.95445744 -0.36822307],0,3
15838.0,11,12,3556.68,2.5649493574615367,8.17686392601359,[-0.81556769  1.83682588  1.45077478],1,1
15839.0,33,3,1048.49,1.3862943611198906,6.9560596108684605,[-0.59513215  0.07918286  0.44281546],0,0
15840.0,59,2,355.56,1.0986122886681098,5.876502528638301,[-0.33461742 -0.34981663 -0.44852282],0,3
15841.0,73,4,1036.56,1.6094379124341003,6.944627081757988,[-0.19434026  0.41194071  0.43337617],0,0
15843.0,304,1,118.95000000000002,0.6931471805599453,4.787074989285704,[ 2.12023293 -0.95445744 -1.34801066],2,2
15844.0,46,1,130.73999999999998,0.6931471805599453,4.880830283212546,[-0.46487479 -0.95445744 -1.27060143],0,3
15845.0,18,8,3711.77,2.1972245773362196,8.219533507739182,[-0.74542911  1.28846449  1.486005  ],1,1
15847.0,38,2,389.27,1.0986122886681098,5.966838807281578,[-0.54503316 -0.34981663 -0.37393651],0,3
15850.0,19,2,234.88,1.0986122886681098,5.463323201132304,[-0.73540931 -0.34981663 -0.78966509],0,3
15852.0,187,2,160.71,1.0986122886681098,5.085804607589853,[ 0.94791664 -0.34981663 -1.10136401],2,2
15853.0,52,1,110.8,0.6931471805599453,4.716711560720999,[-0.404756   -0.95445744 -1.40610636],0,3
15854.0,4,11,1532.97,2.4849066497880004,7.335614425021494,[-0.88570627  1.71746397  0.75619559],1,1
15855.0,137,5,712.24,1.791759469228055,6.569817969665846,[0.44692677 0.68382367 0.12391434],0,0
15856.0,4,27,12079.58,3.332204510175204,9.39935448358124,[-0.88570627  2.98097805  2.46012635],1,1
15857.0,19,1,297.0,0.6931471805599453,5.697093486505405,[-0.73540931 -0.95445744 -0.59665222],0,3
15858.0,16,5,1325.57,1.791759469228055,7.190351942634032,[-0.76546871  0.68382367  0.63625936],1,0
15860.0,41,8,965.16,2.1972245773362196,6.87332945196712,[-0.51497377  1.28846449  0.37450916],1,0
15861.0,12,7,2981.92,2.0794415416798357,8.000657965516169,[-0.8055479   1.11282316  1.30529001],1,1
15862.0,8,4,832.88,1.6094379124341003,6.726089507114236,[-0.84562708  0.41194071  0.25294023],0,0
15863.0,26,2,68.84,1.0986122886681098,4.246206911531347,[-0.66527073 -0.34981663 -1.79457938],0,3
15864.0,67,3,280.32000000000005,1.3862943611198906,5.639492811439817,[-0.25445904  0.07918286 -0.64421033],0,3
15865.0,41,3,895.13,1.3862943611198906,6.798085491736212,[-0.51497377  0.07918286  0.31238384],0,0
15866.0,101,1,211.89,0.6931471805599453,5.3607756003876466,[ 0.08621407 -0.95445744 -0.8743337 ],0,3
15867.0,5,15,3810.14,2.772588722239781,8.24568363596401,[-0.87568648  2.14646346  1.5075959 ],1,1
15869.0,277,2,149.64,1.0986122886681098,5.014892884348897,[ 1.8496984  -0.34981663 -1.1599124 ],2,2
15870.0,33,1,351.44,0.6931471805599453,5.864880394998529,[-0.59513215 -0.95445744 -0.45811866],0,3
15872.0,15,2,316.25,1.0986122886681098,5.759690106594497,[-0.7754885  -0.34981663 -0.54496921],0,3
15874.0,64,7,2586.08,2.0794415416798357,7.858285105557916,[-0.28451843  1.11282316  1.18773959],1,1
15877.0,2,2,490.33,1.0986122886681098,6.197115999797643,[-0.90574587 -0.34981663 -0.18380772],0,3
15880.0,369,1,329.03000000000003,0.6931471805599453,5.799183559419454,[ 2.77151975 -0.95445744 -0.51236137],2,2
15881.0,312,5,306.09000000000003,1.791759469228055,5.727140864233436,[ 2.2003913   0.68382367 -0.57184355],2,2
15882.0,199,4,516.36,1.6094379124341003,6.248738957138337,[ 1.06815421  0.41194071 -0.14118513],2,0
15883.0,2,2,396.48,1.0986122886681098,5.9851446183631625,[-0.90574587 -0.34981663 -0.35882228],0,3
15885.0,93,3,379.35,1.3862943611198906,5.9410918814433105,[ 0.00605569  0.07918286 -0.3951945 ],0,0
15886.0,60,1,181.09,0.6931471805599453,5.204501070343752,[-0.32459762 -0.95445744 -1.00336205],0,3
15888.0,81,1,168.31,0.6931471805599453,5.131731354140141,[-0.11418188 -0.95445744 -1.0634445 ],0,3
15889.0,157,2,420.07,1.0986122886681098,6.042799090644775,[ 0.64732272 -0.34981663 -0.31121976],0,0
15891.0,227,1,511.68,0.6931471805599453,6.239651868861624,[ 1.34870853 -0.95445744 -0.1486879 ],2,2
15894.0,253,2,258.25,1.0986122886681098,5.557792847109637,[ 1.60922326 -0.34981663 -0.71166605],2,2
15895.0,150,1,42.01,0.6931471805599453,3.7614326467956447,[ 0.57718414 -0.95445744 -2.19483414],2,3
15897.0,194,2,98.09,1.0986122886681098,4.596028528070808,[ 1.01805522 -0.34981663 -1.50574852],2,2
15898.0,1,5,936.58,1.791759469228055,6.843302087537218,[-0.91576567  0.68382367  0.34971701],1,0
15899.0,369,1,56.25,0.6931471805599453,4.047427642434349,[ 2.77151975 -0.95445744 -1.95870185],2,2
15900.0,24,1,337.28,0.6931471805599453,5.8238739549140215,[-0.68531033 -0.95445744 -0.4919757 ],0,3
15901.0,17,3,351.73,1.3862943611198906,5.86570289174782,[-0.75544891  0.07918286 -0.45743956],0,0
15903.0,10,6,1424.76,1.9459101490553132,7.26246028386441,[-0.82558749  0.91369744  0.69579574],1,0
15904.0,8,1,164.68,0.6931471805599453,5.110058217087329,[-0.84562708 -0.95445744 -1.08133897],0,3
15906.0,20,7,1567.69,2.0794415416798357,7.357996155136706,[-0.72538952  1.11282316  0.77467511],1,1
15907.0,4,3,882.72,1.3862943611198906,6.784140270382827,[-0.88570627  0.07918286  0.30086994],0,0
15909.0,174,1,191.94,0.6931471805599453,5.262379259742407,[ 0.81765927 -0.95445744 -0.95557482],2,3
15910.0,1,8,1228.88,2.1972245773362196,7.114671882631472,[-0.91576567  1.28846449  0.57377398],1,0
15912.0,178,2,264.62,1.0986122886681098,5.582066715972105,[ 0.85773846 -0.34981663 -0.69162429],2,2
15916.0,16,8,1502.8600000000001,2.1972245773362196,7.3157904150707145,[-0.76546871  1.28846449  0.73982786],1,1
15917.0,248,1,123.1,0.6931471805599453,4.821087692210561,[ 1.55912428 -0.95445744 -1.31992801],2,2
15918.0,191,2,334.23,1.0986122886681098,5.814816863409831,[ 0.98799583 -0.34981663 -0.4994537 ],2,2
15919.0,20,2,525.69,1.0986122886681098,6.266612140168987,[-0.72538952 -0.34981663 -0.1264281 ],0,3
15920.0,154,4,167.5,1.6094379124341003,5.126935749792416,[ 0.61726333  0.41194071 -1.067404  ],0,2
15921.0,173,1,323.03000000000003,0.6931471805599453,5.780836104098492,[ 0.80763948 -0.95445744 -0.52750998],2,2
15922.0,373,1,369.5,0.6931471805599453,5.914853444736141,[ 2.81159894 -0.95445744 -0.41685832],2,2
15923.0,373,1,127.08,0.6931471805599453,4.852655068688459,[ 2.81159894 -0.95445744 -1.29386435],2,2
15925.0,194,1,207.15,0.6931471805599453,5.3382589736409845,[ 1.01805522 -0.95445744 -0.8929246 ],2,3
15930.0,67,1,426.63,0.6931471805599453,6.058258335716989,[-0.25445904 -0.95445744 -0.2984558 ],0,3
15932.0,4,8,2373.83,2.1972245773362196,7.772681134959478,[-0.88570627  1.28846449  1.11706052],1,1
15933.0,21,3,1107.46,1.3862943611198906,7.010726943606016,[-0.71536972  0.07918286  0.48795165],0,0
15935.0,239,1,108.03999999999999,0.6931471805599453,4.691714787388277,[ 1.4689461  -0.95445744 -1.42674499],2,2
15937.0,64,1,145.35,0.6931471805599453,4.986001013137895,[-0.28451843 -0.95445744 -1.18376703],0,3
15938.0,112,5,404.58,1.791759469228055,6.0053181413965175,[ 0.19643184  0.68382367 -0.34216597],0,0
15939.0,90,14,1826.27,2.70805020110221,7.510578328710369,[-0.0240037   2.05022183  0.90065486],1,1
15940.0,311,1,35.8,0.6931471805599453,3.6054978451748854,[ 2.19037151 -0.95445744 -2.323582  ],2,2
15942.0,134,1,337.44,0.6931471805599453,5.8243468240563,[ 0.41686738 -0.95445744 -0.49158527],0,2
15944.0,277,1,149.9,0.6931471805599453,5.016617365773803,[ 1.8496984  -0.95445744 -1.15848858],2,2
15945.0,365,1,13.6,0.6931471805599453,2.681021528714291,[ 2.73144056 -0.95445744 -3.08687756],2,2
15947.0,83,1,674.04,0.6931471805599453,6.514771948376029,[-0.09414228 -0.95445744  0.0784655 ],0,0
15948.0,8,2,955.24,1.0986122886681098,6.863008927569726,[-0.84562708 -0.34981663  0.365988  ],0,0
15949.0,17,2,364.72,1.0986122886681098,5.901868013296226,[-0.75544891 -0.34981663 -0.42757976],0,3
15950.0,32,4,1744.71,1.6094379124341003,7.464916628675443,[-0.60515195  0.41194071  0.86295419],1,0
15951.0,9,2,708.22,1.0986122886681098,6.56416577459204,[-0.83560729 -0.34981663  0.1192476 ],0,3
15952.0,34,4,781.91,1.6094379124341003,6.663017746855669,[-0.58511235  0.41194071  0.20086491],0,0
15953.0,15,8,1657.28,2.1972245773362196,7.413536199603394,[-0.7754885   1.28846449  0.82053185],1,1
15955.0,24,14,4237.26,2.70805020110221,8.35190808663968,[-0.68531033  2.05022183  1.59530031],1,1
15957.0,32,1,428.89,0.6931471805599453,6.063529362008149,[-0.60515195 -0.95445744 -0.29410377],0,3
15958.0,74,1,104.35,0.6931471805599453,4.6572881402501976,[-0.18432046 -0.95445744 -1.45516941],0,3
15963.0,20,2,470.76,1.0986122886681098,6.156470381692249,[-0.72538952 -0.34981663 -0.21736685],0,3
15965.0,17,4,808.87,1.6094379124341003,6.696873740958812,[-0.75544891  0.41194071  0.22881817],0,0
15967.0,23,2,397.68,1.0986122886681098,5.988159090099256,[-0.69533012 -0.34981663 -0.35633338],0,3
15969.0,3,3,666.1,1.3862943611198906,6.502939959715469,[-0.89572607  0.07918286  0.06869639],0,0
15970.0,304,1,314.1,0.6931471805599453,5.752890048763229,[ 2.12023293 -0.95445744 -0.55058369],2,2
15971.0,53,7,903.0500000000001,2.0794415416798357,6.806884668597163,[-0.3947362   1.11282316  0.3196489 ],1,0
15973.0,367,1,110.72,0.6931471805599453,4.715995741076976,[ 2.75148016 -0.95445744 -1.40669737],2,2
15974.0,39,7,3266.95,2.0794415416798357,8.091918155985248,[-0.53501337  1.11282316  1.38063915],1,1
15975.0,84,1,371.01,0.6931471805599453,5.91892073563227,[-0.08412249 -0.95445744 -0.41350015],0,3
15976.0,165,2,427.64,1.0986122886681098,6.0606174057962985,[ 0.7274811  -0.34981663 -0.29650803],0,0
15977.0,17,2,1054.73,1.0986122886681098,6.961987749755856,[-0.75544891 -0.34981663  0.44771004],0,0
15978.0,77,1,1098.78,0.6931471805599453,7.002865438783795,[-0.15426107 -0.95445744  0.48146078],0,0
15980.0,89,3,1404.72,1.3862943611198906,7.248304906023374,[-0.0340235   0.07918286  0.68410833],0,0
15981.0,25,8,3204.48,2.1972245773362196,8.072617124131604,[-0.67529053  1.28846449  1.36470322],1,1
15983.0,22,4,1465.12,1.6094379124341003,7.29037473448544,[-0.70534992  0.41194071  0.71884336],1,0
15984.0,3,10,2249.73,2.3978952727983707,7.719009887022193,[-0.89572607  1.5877102   1.07274676],1,1
15985.0,123,2,915.02,1.0986122886681098,6.820038198496906,[ 0.30664961 -0.34981663  0.33050913],0,0
15986.0,30,1,168.12,0.6931471805599453,5.1306085221219275,[-0.62519154 -0.95445744 -1.06437157],0,3
15987.0,12,6,791.4300000000001,1.9459101490553132,6.675104173774572,[-0.8055479   0.91369744  0.21084409],1,0
15988.0,19,1,156.78,0.6931471805599453,5.061201657666944,[-0.73540931 -0.95445744 -1.12167748],0,3
15990.0,44,2,792.11,1.0986122886681098,6.675961925760257,[-0.48491438 -0.34981663  0.2115523 ],0,0
15992.0,4,1,41.989999999999995,0.6931471805599453,3.76096753050819,[-0.88570627 -0.95445744 -2.19521817],0,3
15993.0,9,7,2777.67,2.0794415416798357,7.929727674940442,[-0.83560729  1.11282316  1.24672628],1,1
15994.0,55,1,414.27,0.6931471805599453,6.028928911090341,[-0.37469661 -0.95445744 -0.3226717 ],0,3
15996.0,88,6,1032.58,1.9459101490553132,6.940783782995926,[-0.0440433   0.91369744  0.43020295],1,0
15998.0,37,5,3080.22,1.791759469228055,8.033080901435286,[-0.55505296  0.68382367  1.33206006],1,1
16003.0,30,5,1758.07,1.791759469228055,7.472540539284005,[-0.62519154  0.68382367  0.86924889],1,0
16005.0,12,4,578.71,1.6094379124341003,6.3625279784987825,[-0.8055479   0.41194071 -0.04723502],0,0
16006.0,211,1,101.4,0.6931471805599453,4.628886712605407,[ 1.18839177 -0.95445744 -1.4786191 ],2,2
16007.0,48,4,1693.81,1.6094379124341003,7.435325919136224,[-0.44483519  0.41194071  0.83852257],1,0
16008.0,24,3,478.78,1.3862943611198906,6.173327665501776,[-0.68531033  0.07918286 -0.2034486 ],0,0
16009.0,22,4,972.11,1.6094379124341003,6.880497128211273,[-0.70534992  0.41194071  0.38042716],1,0
16010.0,246,3,392.4,1.3862943611198906,5.974826905954958,[ 1.53908468  0.07918286 -0.36734112],2,2
16011.0,8,16,3352.96,2.833213344056216,8.1178970162536,[-0.84562708  2.23686858  1.40208864],1,1
16012.0,35,3,1188.29,1.3862943611198906,7.081111769390442,[-0.57509256  0.07918286  0.54606501],0,0
16013.0,8,9,1438.9,2.302585092994046,7.272328945714225,[-0.84562708  1.44558101  0.70394382],1,1
16014.0,38,3,646.83,1.3862943611198906,6.473628316254615,[-0.54503316  0.07918286  0.04449518],0,0
16015.0,4,3,704.55,1.3862943611198906,6.55897764050377,[-0.88570627  0.07918286  0.11496401],0,0
16016.0,3,8,1465.51,2.1972245773362196,7.290640707350956,[-0.89572607  1.28846449  0.71906296],1,1
16017.0,47,1,211.88,0.6931471805599453,5.360728626669434,[-0.45485499 -0.95445744 -0.87437249],0,3
16018.0,39,2,408.90000000000003,1.0986122886681098,6.015913227510292,[-0.53501337 -0.34981663 -0.33341812],0,3
16019.0,47,9,3141.84,2.302585092994046,8.052882128724809,[-0.45485499  1.44558101  1.34840898],1,1
16020.0,17,3,749.01,1.3862943611198906,6.620086539774801,[-0.75544891  0.07918286  0.16541868],0,0
16022.0,260,1,602.63,0.6931471805599453,6.402961427447865,[ 1.67936184 -0.95445744 -0.01385107],2,2
16023.0,46,3,719.81,1.3862943611198906,6.58037557967181,[-0.46487479  0.07918286  0.13263125],0,0
16024.0,12,1,251.03,0.6931471805599453,5.5295481280448655,[-0.8055479  -0.95445744 -0.73498636],0,3
16025.0,30,1,439.65999999999997,0.6931471805599453,6.0882736030360425,[-0.62519154 -0.95445744 -0.27367364],0,3
16026.0,43,1,236.09,0.6931471805599453,5.468439815884993,[-0.49493418 -0.95445744 -0.78544055],0,3
16027.0,137,5,611.22,1.791759469228055,6.417091695040088,[ 0.44692677  0.68382367 -0.00218438],0,0
16029.0,39,30,3522.43,3.4339872044851463,8.167190225959828,[-0.53501337  3.13275922  1.44278767],1,1
16030.0,310,1,331.24,0.6931471805599453,5.805857599322498,[ 2.18035171 -0.95445744 -0.50685094],2,2
16031.0,92,2,547.9,1.0986122886681098,6.3079162755558436,[-0.00396411 -0.34981663 -0.09232527],0,0
16033.0,6,20,8778.82,3.044522437723423,9.080211185280058,[-0.86566668  2.55197856  2.1966251 ],1,1
16034.0,196,3,437.7,1.3862943611198906,6.083815808172168,[ 1.03809481  0.07918286 -0.27735423],2,0
16036.0,87,2,758.92,1.0986122886681098,6.633213164581927,[-0.0540631  -0.34981663  0.1762567 ],0,0
16037.0,270,3,715.22,1.3862943611198906,6.573987382335002,[1.77955982 0.07918286 0.12735683],2,2
16038.0,8,3,471.78000000000003,1.3862943611198906,6.158630164012735,[-0.84562708  0.07918286 -0.21558362],0,0
16040.0,65,3,1313.55,1.3862943611198906,7.181249680723068,[-0.27449864  0.07918286  0.62874406],0,0
16042.0,22,5,1177.47,1.791759469228055,7.071972265963926,[-0.70534992  0.68382367  0.53851896],1,0
16043.0,38,4,773.99,1.6094379124341003,6.652850126044293,[-0.54503316  0.41194071  0.19247   ],0,0
16045.0,120,4,1340.7,1.6094379124341003,7.201692745596426,[0.27659022 0.41194071 0.64562291],1,0
16048.0,373,2,256.44,1.0986122886681098,5.550786683244073,[ 2.81159894 -0.34981663 -0.7174507 ],2,2
16049.0,40,3,1074.81,1.3862943611198906,6.980829145204009,[-0.52499357  0.07918286  0.46326647],0,0
16050.0,174,1,137.9,0.6931471805599453,4.933754249760298,[ 0.81765927 -0.95445744 -1.22690466],2,3
16052.0,54,1,362.06,0.6931471805599453,5.894568109862285,[-0.38471641 -0.95445744 -0.43360694],0,3
16053.0,33,2,1511.95,1.0986122886681098,7.321816666315659,[-0.59513215 -0.34981663  0.74480345],0,0
16054.0,145,1,783.9,0.6931471805599453,6.665556321132768,[ 0.52708515 -0.95445744  0.20296089],0,0
16055.0,221,1,134.8,0.6931471805599453,4.911183215124596,[ 1.28858975 -0.95445744 -1.24554048],2,2
16056.0,45,1,650.75,0.6931471805599453,6.479661052813611,[-0.47489458 -0.95445744  0.04947612],0,3
